customer_id,total_spent,total_orders,last_purchase,recency,avg_order_value
14f32f9bf07908e6cfaac30c14928156,1555.16,1,2018-05-17 16:45:53,103,1555.16
14f35f6d18dde51c34c753e833382099,1189.32,1,2018-07-27 13:28:43,33,1189.32
14f3b4b8a869b608eaf1e27b92210e6e,2078.42,1,2017-07-05 19:39:15,419,2078.42
14f3f9d94f9aeec7e25cd6bb2acab542,1192.5500000000002,1,2017-12-12 12:04:43,260,1192.5500000000002
14f41b6464ff102ab009a269052e7a11,2988.09,1,2017-09-07 18:21:44,355,2988.09
14f4838109a4347385f8b3e8e8aff0ce,2185.52,1,2017-06-03 21:21:30,451,2185.52
14f48ad16762cbf2cd2fbd4d0e8c9ffc,1097.86,1,2018-04-02 21:47:07,148,1097.86
14f5d95b701702e7eac6f8ee27c5a586,3534.98,1,2018-05-12 13:50:23,109,3534.98
14f75c00cf2b8fa72317a44b34a94e87,955.4000000000001,1,2018-08-14 22:19:42,14,955.4000000000001
14f8cc584e623e4d3c92fd134fd9e8c4,2544.56,1,2018-07-14 13:41:00,46,2544.56
14f9068e637206960a557817377830f8,1968.77,1,2017-07-15 01:33:53,410,1968.77
14f9483490b8850a399998a0d4bbcff9,769.25,1,2017-02-21 13:30:34,554,769.25
14fb55c459d876ffaed351c4e23351b1,902.7,1,2018-02-24 11:24:45,186,902.7
14fbd36fbe6c925943633de58361ca00,1719.38,1,2017-03-04 22:40:12,542,1719.38
14fcb7be0e0a5868f190e1cda895d6fa,1458.9399999999998,1,2017-11-29 15:10:14,272,1458.9399999999998
14fd3eba514b49c33317f567ae94a1d7,735.59,1,2018-07-25 07:55:42,35,735.59
14fd66ddf6349b2c9c874aa2094196ae,2822.68,1,2018-08-06 10:55:03,23,2822.68
14ff02bb0043f9bbf84858c7aad8a05f,1732.3000000000002,1,2018-02-04 17:44:16,205,1732.3000000000002
150143ea3d26900ada875ff4ca7950a4,1291.66,1,2017-12-01 16:34:59,270,1291.66
150262ecde07c5bc549ca2cc732dcbde,577.49,1,2017-04-19 07:47:04,497,577.49
1502c1543977952bd2666b24f555b1e5,1215.16,1,2017-12-18 09:44:19,254,1215.16
1502f86a2eb8886ffb134f252debcae7,1687.93,1,2018-08-07 19:16:50,21,1687.93
1503f463072a6c3255885713f173bf9d,1133.39,1,2018-07-26 08:43:49,34,1133.39
1504df6da856dcc3095690ef54313868,5651.82,1,2018-04-05 16:01:23,145,5651.82
15056ba6cfdcd8cc72654472f4efa085,1311.72,1,2018-01-30 15:20:40,210,1311.72
150617471c858a7f3e210e4b6aa5955f,380.46,1,2018-08-05 16:01:47,23,380.46
1506e4481b5a1dfc5379811a8c98e765,1286.0500000000002,1,2017-12-18 22:25:59,253,1286.0500000000002
150737a479a6aa90c2ff14a585542a70,767.21,1,2018-04-24 23:09:12,126,767.21
15074bf19189089f296f3016dc640cbc,2959.8700000000003,1,2018-04-10 22:34:54,140,2959.8700000000003
1508b69411adce05d88efcb7cc673977,990.59,1,2017-11-24 16:17:29,277,990.59
150905efd2cdad1d4581853bdace0f0f,3804.26,1,2017-05-20 13:52:42,466,3804.26
1509646eeec96572db6ac31359f42b38,1391.96,1,2017-10-18 15:25:26,314,1391.96
150a0b8d0063d9b1cfd4908ade28accf,812.77,1,2018-02-24 19:47:30,185,812.77
150a3d642b9738fe8f8d6876a7168f96,1265.82,1,2017-09-20 15:08:28,342,1265.82
150af294754bba42dcb29e19b7e09c19,1286.5600000000002,1,2018-06-16 22:50:20,73,1286.5600000000002
150bb6f1db03d143eaffd9a5e0f47008,531.76,1,2018-05-14 20:48:20,106,531.76
150c000d94442e397f21cc978f925d40,2824.72,1,2017-07-05 22:40:50,419,2824.72
150cc81c97ac79c4d951f57f8fb6b5d8,4179.110000000001,1,2017-12-19 00:52:26,253,4179.110000000001
150dcbebc045e4eabe1f896727a84ecf,928.54,1,2018-02-07 15:35:12,202,928.54
150ee9a5d40c5a45658e245b3e05bf65,1065.05,1,2018-06-30 19:54:29,59,1065.05
150ef1b6b2d3073c20d4e0b9118e7986,2519.3999999999996,1,2018-07-06 13:12:59,54,2519.3999999999996
150f3b531a30c607299f88011664e2fe,1727.88,1,2018-08-03 07:43:45,26,1727.88
1510278962879d204243606cbd1a9ede,3229.66,1,2017-10-12 10:25:23,321,3229.66
1510b5bd7ee4b45beab8d17c5bd15d3b,894.54,1,2018-01-21 14:12:28,220,894.54
151260cb5d9b3c220d0af50c81c329a9,2091.34,1,2018-01-23 20:36:48,217,2091.34
1512c5040886006dd88e50b3300e38fa,2940.49,1,2018-07-02 19:07:01,57,2940.49
1516137a38d62194d55d7f4afc8498be,2611.3700000000003,1,2018-08-07 19:37:16,21,2611.3700000000003
151728b591af91fcef8ae131a5746a97,1844.67,1,2018-03-08 15:59:30,173,1844.67
1517caacf17317327ba135f91b7e5602,2516.0,1,2018-06-18 11:57:33,72,2516.0
1517d6ef399f14a2d65c726f8ee632c4,4318.17,1,2017-10-17 21:58:21,315,4318.17
15186bfce5ee72aa7a1cef6aff5aebea,673.0300000000001,1,2018-01-30 21:05:55,210,673.0300000000001
1519b1653748a7af60dc6f3d515bd4ff,1134.07,1,2018-05-02 14:20:59,119,1134.07
1519d4cdbc06dfede65adcc994c7943a,401.20000000000005,1,2017-11-09 18:26:19,292,401.20000000000005
151b2c4a56aab1fa8f3c822cc000b287,807.16,1,2018-07-05 10:50:33,55,807.16
151b3e542a42b9d5600518a7ba6e65db,4188.12,1,2018-05-21 17:20:54,99,4188.12
151bf07dad039772c952a5d540461755,1202.24,1,2017-06-30 00:55:57,425,1202.24
151d22e83155b177a9c09441a522242e,3644.97,1,2018-01-16 11:57:09,225,3644.97
151de0760cbd861ecf7f1916416da894,1117.75,1,2018-06-13 14:34:17,77,1117.75
151e77b720345c563348a887573e025d,3353.93,1,2017-10-04 21:17:03,328,3353.93
151ec907c9216e4686bdf942be11073b,1277.89,1,2017-10-10 16:43:48,322,1277.89
151fbaadc520b0f6a4a96965dd393a24,2748.56,1,2018-05-29 11:23:48,92,2748.56
1520225ce891e1d6768c68b12052d208,270.13,1,2018-08-21 14:52:52,8,270.13
15202e50db249d6ac603e8cd4f0f7d32,851.5300000000001,1,2017-08-07 20:41:30,386,851.5300000000001
1520a9be67fc73db03e23a804c48c62c,1486.3100000000002,1,2018-03-25 13:19:23,157,1486.3100000000002
1520ada4ef0f3468a966dddf893f16ff,2644.3500000000004,1,2017-11-11 21:46:08,290,2644.3500000000004
152145022a0e395ebe376ff5fc7ca128,548.93,1,2018-03-30 13:29:51,152,548.93
1521c5e9bf82979a6b8794e90692097d,2167.5,1,2017-01-31 16:13:48,574,2167.5
15220c6163daf6422c2afa69504e75b3,3633.92,1,2018-01-28 22:16:51,212,3633.92
15227c626cb65b59e12a8bd141e85247,624.41,1,2017-02-10 15:29:29,564,624.41
15240b74823a3c800622437091896fef,602.14,1,2018-06-27 07:17:23,63,602.14
1524370ed333f67a5def7e451aee0a60,2647.41,1,2017-11-27 13:36:53,275,2647.41
15272c15e3fe4645525d8e796fad16b2,1604.8000000000002,1,2017-11-24 10:39:15,278,1604.8000000000002
15277d2b8246076738b151b03cd2ca0b,867.17,1,2017-05-22 13:13:27,464,867.17
15284bd1d03bc96b99f4b60df9f651d8,529.21,1,2018-04-17 00:31:55,134,529.21
152985734e3a52cf30640ea5768f46a3,1297.1,1,2017-04-24 22:19:46,491,1297.1
152b39d7f829538d9a25281cc20b0af6,1110.78,1,2018-07-29 13:54:51,31,1110.78
152bc3638756114e812c31f117fb4bdb,1164.33,1,2018-01-18 10:20:36,223,1164.33
152bc5fc51c6d387319a9c653c2ffbe3,627.3,1,2017-05-10 16:04:38,475,627.3
152c3b58a0814b31735a08a7b159963c,1158.21,1,2018-05-09 17:16:17,111,1158.21
152dbb1b41350e9b107e483e9ec546c0,3824.83,1,2018-06-19 14:43:48,71,3824.83
152e182124295891034ebacefe99e1f7,896.41,1,2018-04-08 21:01:27,142,896.41
152e25474f9ab4d853684feef7736ec3,979.88,1,2017-04-03 18:36:36,512,979.88
152f7f1e31c841edcb2e9d218b90e2af,1806.76,1,2017-03-15 20:31:34,531,1806.76
153075720e8aca000c4524ca6ae5184d,618.8,1,2018-08-13 15:44:56,15,618.8
15320769a120466ae115811801292474,3473.27,1,2018-03-19 23:38:24,162,3473.27
153407ddd1d1805eea9f2ee7596630c4,1975.91,1,2017-10-28 13:51:48,305,1975.91
15357da0aa538a1e5efabe63f0d71095,1424.43,1,2018-08-08 10:25:10,21,1424.43
15359860c7341b2f6b12259d83c2e697,2319.99,1,2017-04-24 12:16:12,492,2319.99
15377ad18854e02069af4900c8e4039f,987.7,1,2017-08-07 13:02:20,387,987.7
1537ca382e272f726154251d5c2789c1,579.5300000000001,1,2017-07-13 13:55:09,412,579.5300000000001
1538b69956aff493fda40edb1e6cbd45,2345.83,1,2017-12-04 00:12:06,268,2345.83
1539376b01ad1ce07852ae63ecabc919,1069.47,1,2018-04-27 00:28:31,124,1069.47
15397786b3c38d34b68114c1d4c012b4,694.2800000000001,1,2018-05-22 21:43:20,98,694.2800000000001
153988f5713ef7c84a3bd6f79b24d23b,664.5300000000001,1,2017-08-19 15:38:30,374,664.5300000000001
153a96492a1f15a8991fd4ed761290e9,1738.59,1,2018-05-09 09:20:22,112,1738.59
153b331aeacbfe9836a87b7d75a4bb2c,2200.6499999999996,1,2018-02-14 15:02:34,195,2200.6499999999996
153bf0506c6412533e16757df9c62a5d,1253.07,1,2018-08-16 15:21:50,12,1253.07
153d5985755b0fd26352e485753c7b28,3300.89,1,2017-02-08 08:09:51,567,3300.89
153e52e63923244a66d19c4b0ca40f42,990.76,1,2018-07-27 08:44:31,33,990.76
153e6d880db3cac30ecfeb13e0047841,1808.46,1,2018-01-19 13:24:38,222,1808.46
153e7ede88bd53eb0dd8adbd397c766f,905.59,1,2017-10-26 12:11:35,307,905.59
153f9ed55da08a668c70699abfb30404,631.89,1,2017-07-26 14:55:58,399,631.89
154019d49417fd66f52109220b1c6e43,4016.76,1,2017-05-17 21:21:13,468,4016.76
1540e4ec28796daa76fae1a4eec53a0a,1168.41,1,2018-04-09 11:51:00,142,1168.41
15427398de8b7e909a0f36da6d3d1780,1632.0,1,2018-01-12 14:46:48,229,1632.0
1542fbadc6359c210a930ff61ec12bbc,2011.9499999999998,1,2018-08-22 09:08:09,7,2011.9499999999998
1543031602e4e5435036f20a7dcd37a7,1755.42,1,2018-07-07 04:15:32,53,1755.42
1543296f2174f93ccda002c8d0962ebd,2621.23,1,2018-01-29 16:16:23,211,2621.23
154404292cdb376ac4da07ff6e1082ef,3349.17,1,2017-12-28 08:50:11,244,3349.17
1545bded706d3f0871eaf9d677090e7d,1872.04,1,2017-12-05 17:10:46,266,1872.04
1546083b9da847c3de0b33350ffb2115,545.5300000000001,1,2017-06-15 00:40:04,440,545.5300000000001
1546152e72a96d6b2c261f3537a091da,1457.92,1,2017-10-27 05:32:38,306,1457.92
1546b3e5168a85e73bd978716d69aa9b,2954.94,1,2017-11-07 19:27:04,294,2954.94
1546f5398ee3f774871361f723b31133,1157.6999999999998,1,2018-08-14 14:07:34,15,1157.6999999999998
1548e950e70b53845e4f50d6c639292d,1186.09,1,2018-03-19 19:10:23,162,1186.09
154907344d231ce6f9e716b698c8c772,2128.5699999999997,1,2017-08-12 19:07:37,381,2128.5699999999997
1549a2a8e05b28e7ba31eeb0ab1bd84b,2006.0,1,2018-06-25 11:59:16,65,2006.0
1549c31516b7eb9e9e6f4dae21ae3f6c,2620.3799999999997,1,2017-03-10 13:33:44,537,2620.3799999999997
154ab3ef96638c6c629b5cdb758e4afd,895.56,1,2017-09-21 09:04:59,342,895.56
154b6ed9a731645fee1a751fea80076c,1004.7,1,2017-07-08 17:41:10,416,1004.7
154b90cfe3310a622775d66e469fb1f2,850.0,1,2018-02-28 12:06:57,182,850.0
154bafc6afb65baa7346ffc19d8830c6,752.25,1,2017-08-15 11:45:13,379,752.25
154c4ded6991bdfa3cd249d11abf4130,2091.0,1,2017-08-13 10:03:36,381,2091.0
154df1bc4015dcbf9423f52bb190abff,625.26,1,2018-01-17 08:43:28,224,625.26
154e666b681104319714a99a3ab71e44,684.59,1,2018-07-31 00:17:40,29,684.59
154e754af04fd5ba0b7afaad0a638616,930.75,1,2017-08-18 18:04:27,375,930.75
154efa2b11fd0b55befb35a1e65b433a,350.37,1,2017-11-28 19:51:40,273,350.37
154f47535f234011acf5637217d4614c,2316.59,1,2018-05-04 15:27:52,116,2316.59
155044657ac8ff9f7187c39575a865a4,668.44,1,2017-09-14 19:08:45,348,668.44
15512d8df95be063e49bf8b29c659f7b,813.2800000000001,1,2018-03-11 00:12:14,171,813.2800000000001
15515c398e52f41ea2dd84fb77461e56,4657.32,1,2017-06-22 21:56:08,432,4657.32
1551880a021b8cc82b9d9fc4b1991506,1192.04,1,2018-06-29 14:24:39,61,1192.04
155314da9787559f5ca430c76dcb68fb,3847.95,1,2018-05-02 21:37:49,118,3847.95
1553ab603591b0bcd1db71d3e0bb98f0,1984.24,1,2018-01-11 22:38:37,229,1984.24
1554ffe702931a062b4383b109accf63,2699.6000000000004,1,2017-08-30 11:47:52,364,2699.6000000000004
15554403640be7c5f2f14b8a5abc849b,965.43,1,2017-12-02 09:01:05,270,965.43
1555875adb702869814601fd4a7cbe75,1306.79,1,2018-04-28 15:07:38,122,1306.79
15561f599ec6addd60f2456ae5c5dc14,1757.29,1,2017-05-29 19:35:51,456,1757.29
15570f9541efe0202b897116ca6a4cf7,667.76,1,2018-06-25 17:08:24,64,667.76
155716e7d7dbee88852ff931b86889aa,3214.3599999999997,1,2018-03-18 22:58:56,163,3214.3599999999997
1557244dadd25bbf0b7c24aa8c76cc2c,1464.38,1,2018-05-29 21:59:03,91,1464.38
1557a1c24daba73fb59e9291482064a4,1991.89,1,2017-06-19 02:15:55,436,1991.89
1557f8381ff99fe787e0f0403ec62aae,3239.69,1,2017-11-18 11:43:49,284,3239.69
15595427948a23e4ac9abeaae54f9f31,1369.52,1,2017-06-11 16:02:43,443,1369.52
15597c6e1060d323ac01f89a332903d7,2361.47,1,2018-06-04 16:01:51,85,2361.47
155a171143567ce10f80b0b351ac374b,1264.97,1,2018-03-18 12:25:53,164,1264.97
155c6e63647e6bb46173471c1f0867ba,1105.0,1,2017-12-03 18:07:21,268,1105.0
155d57ca657115bfcabe8309f4fc5910,3672.0,1,2018-06-04 00:43:15,86,3672.0
155fe704ee1c6765bdbd1c466f8cab71,2633.64,1,2018-03-08 16:19:47,173,2633.64
1560565369c954453e3b159a3cb923f7,974.7800000000001,1,2018-06-07 17:21:27,82,974.7800000000001
1560fed88d27791ad7424cd066b3decc,960.5,1,2018-03-04 19:34:22,177,960.5
15612247137c536251539392ed4e16c4,1249.16,1,2018-07-14 14:41:44,46,1249.16
1562d6268e88c62bc715fb76f73c7b9a,1304.75,1,2017-04-26 11:31:41,490,1304.75
15633dddb830549023bdc923ca0d91fd,4469.299999999999,1,2018-03-10 11:31:10,172,4469.299999999999
1563bfe4b8d21ed87a2dd20cb1fae1a7,1266.33,1,2017-02-09 13:21:46,566,1266.33
15643864e18a9fcfad07392e13e28c55,3353.59,1,2018-06-05 02:14:49,85,3353.59
15649dc883a22d86b0e9dd1466d39057,3702.26,1,2017-10-12 15:30:47,320,3702.26
15652e306d7c3e9098df857da0db3201,2705.72,1,2018-07-19 12:04:10,41,2705.72
15682e5411338f13bfe06c922de887e2,3340.33,1,2018-08-05 17:04:16,23,3340.33
1568d0cf27776d57552118a63aec65e1,3528.86,1,2017-02-09 20:18:20,565,3528.86
156a7210c6a717b04dbc076b8ff2c528,3405.61,1,2018-08-07 19:13:52,21,3405.61
156a795ddee88514dace920fe888c46e,2051.56,1,2018-06-19 00:26:23,71,2051.56
156ecab0fc23f6cd5954e5a8bb354ff3,733.21,1,2018-05-10 07:09:45,111,733.21
1571123ba3a4790706ced4a3addabac3,1089.6999999999998,1,2017-12-11 11:27:12,261,1089.6999999999998
157174b2ef72b1c700c5b65e7536d6ba,2944.57,1,2017-02-20 10:34:41,555,2944.57
1571b4b28094d5153322ad82db57fda4,2614.6000000000004,1,2017-04-02 22:03:18,513,2614.6000000000004
1572a8eac493953576b6e08ace73594a,1130.5,1,2017-12-18 15:06:30,253,1130.5
1573438472daa5bd90e4ec252b6e04b8,1962.48,1,2017-11-29 13:16:14,273,1962.48
1573b4553587c9e7a9bf9704691d1623,3574.93,1,2017-12-04 11:57:10,268,3574.93
157475701b1e42fd2f2aa734881452c4,3215.04,1,2017-06-13 18:26:21,441,3215.04
1574a3dd0c2def0f975a579f1a906e3e,855.95,1,2018-06-20 20:43:16,69,855.95
1574b16e8e6a5235d905777c2cfd2b95,1660.0500000000002,1,2018-08-24 11:01:09,5,1660.0500000000002
1574c920aca2273ed1f13f060bb93e19,2268.82,1,2017-07-08 16:34:52,416,2268.82
157575b3e2a7afeb7174abe0436aeb54,5061.92,1,2018-08-06 20:10:33,22,5061.92
1575a1538d2879dce4c6c8669c661ed5,1996.82,1,2018-06-24 21:46:56,65,1996.82
15763cae6157b08e4d71d8500d5793e9,2165.29,1,2018-07-09 21:50:54,50,2165.29
1576435038c52a6ec02a0a6e23670ced,1170.79,1,2018-04-06 17:45:28,144,1170.79
15767fe37ba4bd84e258440467cf084e,1505.52,1,2017-09-11 01:56:47,352,1505.52
1576a058d9a4f30614aabf3cb672b7e8,2082.5,1,2018-01-17 11:04:28,224,2082.5
157746cf254232fc1b21a9bc733ef867,2740.06,1,2017-04-19 12:36:38,497,2740.06
157763cb611b9630c2e521ddf7465ae6,1281.46,1,2017-12-21 10:33:45,251,1281.46
15778bb5115aa08c143de76f1fb32f24,601.46,1,2018-04-13 21:10:56,137,601.46
1579098c5d9e5744b0f81f652b2f3f3b,843.71,1,2017-12-18 08:26:07,254,843.71
1579a4f55a1c6707bec3dd05c84f9204,1469.3100000000002,1,2017-08-27 14:24:29,367,1469.3100000000002
1579af2301d214c58898416457287574,992.63,1,2018-06-22 11:48:30,68,992.63
1579d7904c35a5fd9a2d5ddd03e57934,1976.08,1,2017-11-24 07:10:13,278,1976.08
157c08487d75e7d5d5dc3646d4ce05e5,748.17,1,2018-02-05 08:26:52,205,748.17
157c616c2111806bcef7d9a22b17a4c5,1413.72,1,2018-04-09 10:18:39,142,1413.72
157d0e216493fbaacd5ea9175f15076b,638.01,1,2018-02-13 17:36:29,196,638.01
157d75537a132081437134e62ff76512,2330.36,1,2018-01-06 14:05:56,235,2330.36
157f0a9bacdeeeaa17cd314caad9e729,1607.35,1,2018-04-17 20:31:47,133,1607.35
157f5b7306ffe878d158e6ae05a859b2,2188.24,1,2018-02-08 14:05:26,202,2188.24
15801c10e9babe0d851c7bf8fa04064a,2764.2,1,2018-05-05 15:24:10,115,2764.2
158041d0636ec65fc00ab39f1d70a097,1951.43,1,2018-07-09 15:17:23,50,1951.43
1580b820b625635d138a7995ff9e5ee0,982.26,1,2018-05-16 07:41:56,105,982.26
158195ad490cea5aee2cd7e3e85fa3b4,1001.13,1,2018-06-24 21:51:16,65,1001.13
15824b1f4033abc636173c2d1e3df828,1139.17,1,2017-06-05 11:43:36,450,1139.17
15833df384f0772466d927adc9e68d79,1526.9399999999998,1,2018-07-18 17:54:31,41,1526.9399999999998
1584f270a914dd9195bb62af01fee774,2784.77,1,2017-08-26 10:14:36,368,2784.77
158500a241d6d6adadbab0da49ed0878,2259.3,1,2018-07-11 22:38:38,48,2259.3
1586b0d408bbbf16b93d0fce9468894e,3283.89,1,2017-02-17 10:32:58,558,3283.89
1586d296dc10717a16c0ebfbd90439b5,2487.1000000000004,1,2017-10-29 09:07:09,304,2487.1000000000004
1588284779024227e9d4a4cd7ada16a7,1698.3000000000002,1,2018-05-02 19:51:26,118,1698.3000000000002
1588d0ba7118a3b06dfde1e949bd7f80,838.27,1,2018-06-28 10:31:49,62,838.27
1588e8e4bfd54dfc5ee6acf782e19076,778.43,1,2017-11-17 15:29:21,284,778.43
1588ec2728805bccb98b9bc3c30c527a,1221.96,1,2018-02-25 17:13:25,184,1221.96
158909ef81850b0ffd25419383fcd527,1037.17,1,2017-10-21 13:42:03,312,1037.17
15893819842cca09b25e1a364cbc3c45,3814.6299999999997,1,2018-02-06 11:51:31,204,3814.6299999999997
1589f4bea320a405a122738de980c6e2,2661.3500000000004,1,2018-04-15 17:15:57,135,2661.3500000000004
158a85476cfa94b54ad3811bd8e3ec57,4131.68,1,2018-04-23 23:25:41,127,4131.68
158bc68009baa9f898feec21017b7f67,1117.07,1,2017-11-24 09:08:38,278,1117.07
158bf151ca9afed1f0aa1a67c82ce21a,1237.09,1,2018-04-17 20:59:24,133,1237.09
158de880d7c84180a3422c406a1acb9b,1442.96,1,2017-12-11 14:11:05,261,1442.96
158f500dc97199224f2b80572814646f,1068.28,1,2017-04-21 14:40:37,495,1068.28
15906a9a2fbad0e8260422ec0b43a7cd,2345.83,1,2017-08-27 20:07:37,366,2345.83
159399fa0233cdc4ace4dc9d61910804,1601.91,1,2017-03-18 20:49:05,528,1601.91
1593ca7390c815671208260c2e1a281e,435.37,1,2018-07-22 16:45:13,37,435.37
1594134c6e1a9a422f7e7a41da116cc1,606.73,1,2018-01-15 12:50:15,226,606.73
15943304541965ce9e0c9ec3a9891818,827.73,1,2017-07-27 20:51:43,397,827.73
159592697daed3c64e9bee76517ac291,1359.15,1,2018-06-15 15:08:37,74,1359.15
1595b02112f2521f2873e2edae918aa6,1481.21,1,2018-01-23 20:05:38,217,1481.21
15963a62cb3a9bcf6fc25d700bc8a8d4,776.73,1,2017-12-11 22:24:14,260,776.73
15966ba7e307e5ca606f328071d5148d,2186.3700000000003,1,2017-11-16 00:48:59,286,2186.3700000000003
15968abc40e20338dd5bd434c8b0ce5a,2327.81,1,2018-03-13 09:03:58,169,2327.81
1596ba8ece28220881f4ac1e07014b39,1496.17,1,2017-08-09 10:08:24,385,1496.17
1596f3450e07b5743263cf514cb9c829,3916.29,1,2017-08-02 15:34:56,391,3916.29
15977e636711360e5488ea48f43fc988,2493.56,1,2017-07-26 11:09:48,399,2493.56
1599a010ac8a6078580e56db727fb523,1530.85,1,2018-02-26 13:12:49,184,1530.85
1599a28dfa97a32b693d2d3ce29bc2b2,782.68,1,2017-03-04 22:33:20,542,782.68
159ac2552bf49fe290890620c02d767a,1916.07,1,2017-07-19 21:06:53,405,1916.07
159ae4fe9a31988f89fd1fa5c449efea,410.89000000000004,1,2017-10-24 13:00:08,309,410.89000000000004
159b87ea31606350ad0ec0ce82bcc854,4664.46,1,2018-07-30 17:41:09,29,4664.46
159c51bd752b13a29b404e47af4252a4,2687.8700000000003,1,2018-01-11 16:59:52,229,2687.8700000000003
159d6b06f07d8a56005d06dd7d669199,1856.0600000000002,1,2018-02-06 20:35:00,203,1856.0600000000002
159dae69a6a70a53da6319ab31b3c69f,2517.02,1,2017-11-13 22:22:11,288,2517.02
159ed1745532faf7a168edba44046e5b,647.5300000000001,1,2018-01-28 22:09:09,212,647.5300000000001
159f0b29e2f9c8adf07abd043af59b12,3866.99,1,2018-04-19 20:47:57,131,3866.99
159f1c87084f4debf9fd5997e4f625ce,901.17,1,2017-08-31 17:33:31,362,901.17
159f7183e121d412169e30a10a7a4c63,4727.19,1,2017-03-07 22:46:32,539,4727.19
15a0eb41033a5b7267e6dc6bf86b0148,573.07,1,2018-08-13 21:50:46,15,573.07
15a15490641145429be8cdd6ce872d68,1200.88,1,2017-04-11 13:00:12,505,1200.88
15a1e1d176ac754126d54e0c861e5883,3016.48,1,2017-05-28 09:37:43,458,3016.48
15a338702a19087b1eacf119cfae08b1,482.46,1,2017-07-26 17:37:37,398,482.46
15a3bb04fb0976bfd8932bb1aaf2a7e3,689.3499999999999,1,2018-02-20 22:36:14,189,689.3499999999999
15a47b1b9332471229508c38ff141dd4,697.17,1,2017-08-19 22:41:09,374,697.17
15a47b3e6b010337746a401b0e67b618,1001.81,1,2018-08-09 21:18:17,19,1001.81
15a5151fa4345e946b0528df9d8707e4,650.76,1,2018-05-21 09:27:06,100,650.76
15a581dd2c1425a1a859d6dfe00d69bc,2695.01,1,2018-05-06 21:42:44,114,2695.01
15a5a319296eccdc3073c103ab791b84,2637.55,1,2017-05-21 16:55:28,464,2637.55
15a63416738533f8423bba238ed2895f,1293.36,1,2017-11-21 18:50:10,280,1293.36
15a79a154b59ad517cd8b807087ac3ee,2520.93,1,2017-10-12 01:21:54,321,2520.93
15a93aab211662aef57e579c573c6f02,1050.6,1,2017-06-17 17:38:56,437,1050.6
15aa00d0e958881f93b3cbd18eeee820,1826.82,1,2018-04-24 23:17:50,126,1826.82
15aa16b2327e928f15a72f11d98d241d,1911.14,1,2018-07-02 08:36:24,58,1911.14
15aa348e5ea1a418a98e7e8dfd0b9a75,4490.72,1,2017-12-20 08:32:26,252,4490.72
15ac0878ceb20ee8e0e74247318bac63,2883.3700000000003,1,2018-03-27 08:09:26,155,2883.3700000000003
15ad51c10df4baff79f9bd1861ecf96f,3785.05,1,2017-07-07 15:54:29,417,3785.05
15ae0cb93a9732892dbedd426f0e0e96,1318.35,1,2017-11-21 13:56:31,281,1318.35
15aee229d1d48b6a17dd0b8e2a3705e0,740.3499999999999,1,2018-08-27 09:54:35,2,740.3499999999999
15af4083ea818f480d16176ff0d903b2,473.79,1,2018-07-02 21:01:18,57,473.79
15af9668596b9358f3c13ece3af9aba1,827.9000000000001,1,2018-06-08 01:02:40,82,827.9000000000001
15afbf8ac67202642376cff3d3a5843b,2777.46,1,2018-08-02 17:58:29,26,2777.46
15b01c0eb91f2f6397290e02db0d9e0f,1892.4399999999998,1,2018-01-09 14:52:04,232,1892.4399999999998
15b08956d5af30c644913e452cf6bb01,1375.47,1,2017-11-24 22:46:46,277,1375.47
15b12b5faa56dd3acd4dfb4e98ebb28e,2277.1499999999996,1,2017-05-05 14:49:31,481,2277.1499999999996
15b13916422ccd2d823abb287bdfca49,640.56,1,2017-09-02 12:03:14,361,640.56
15b2eac395043e2fc2577903cef35ffa,2310.64,1,2017-08-17 16:59:53,376,2310.64
15b359e85cd990ffbc6e10ef35ded3fb,533.46,1,2018-01-17 18:11:31,223,533.46
15b374a39d77931baf8a72e73194803c,1627.24,1,2017-05-01 20:46:00,484,1627.24
15b56277e99bef5176b7074fbbb818d0,373.49,1,2018-04-22 19:19:45,128,373.49
15b682da279b92ef76cded31d345176f,2672.74,1,2017-10-27 15:12:49,305,2672.74
15b7abd0109cfe810a9200fb799d5506,2203.8799999999997,1,2018-05-07 10:22:24,114,2203.8799999999997
15b7fb20d8805996eca064ddedb843c6,2482.17,1,2017-01-23 18:34:12,582,2482.17
15b897ae00814eb17fcbd3adf06e0e1f,862.75,1,2017-07-03 23:02:39,421,862.75
15b9711d8c8b0dd668b1399ffef68ec4,3156.22,1,2018-03-28 18:02:49,153,3156.22
15b99f656b8a2b6a316dbe3b45c671ea,3992.28,1,2018-03-17 15:41:13,164,3992.28
15b99fc6f2ade1d81a027cdd2bedda80,700.91,1,2017-09-18 15:48:27,344,700.91
15b9ae31dc0100c5258609476904e5b2,1962.48,1,2017-12-12 14:27:50,260,1962.48
15b9cc23661eb24b89179be3fc9e43e3,5202.509999999999,1,2018-03-17 11:54:22,165,5202.509999999999
15ba5913a2d5f80e06202cf53444d565,1126.42,1,2018-05-03 17:43:11,117,1126.42
15ba669d92c1a0dc05e3869a81de6919,5623.6,1,2017-11-20 17:32:31,281,5623.6
15baa4d1c9fd174d26e105980d24aeb9,1447.72,1,2017-09-12 09:21:38,351,1447.72
15bc30c2a95adb9d5fd1743773bec1a9,2340.05,1,2018-03-16 15:31:03,165,2340.05
15bcef2f4475d08acbbe0daacdeb7f46,1119.79,1,2018-06-07 15:06:07,82,1119.79
