total_spent,total_orders,avg_order_value,recency,CLV,churn_risk,norm_spent,norm_orders,norm_recency,future_spending
1293.36,1,1293.36,413,3.1240579710144925,0.35654676258992807,0.21863953789119747,1.0,0.4057553956834532,3250.0127885676916
439.96,1,439.96,102,4.2714563106796115,0.08805755395683453,0.0743742276633043,1.0,0.8532374100719424,1529.651846380076
4475.25,1,4475.25,251,17.75892857142857,0.2166906474820144,0.7565307354082248,1.0,0.6388489208633094,11911.44548067397
918.0,1,918.0,438,2.091116173120729,0.3781294964028777,0.1551857918786102,1.0,0.36978417266187047,2979.170942352807
1675.52,1,1675.52,20,79.78666666666666,0.017266187050359712,0.2832428082880708,1.0,0.9712230215827338,7049.197661005381
3383.0,1,3383.0,125,26.849206349206348,0.1079136690647482,0.5718883811822858,1.0,0.8201438848920863,14449.077993715699
2990.98,1,2990.98,302,9.871221122112212,0.26071942446043167,0.5056183004281978,1.0,0.5654676258992806,8486.155091597262
936.7,1,936.7,301,3.101655629139073,0.2598561151079137,0.15834698393539673,1.0,0.5669064748201439,3066.3206025756526
1246.78,1,1246.78,378,3.2896569920844327,0.32633093525179857,0.21076529585883838,1.0,0.45611510791366905,3890.1573441767023
1123.6999999999998,1,1123.6999999999998,253,4.424015748031495,0.21841726618705037,0.18995890450326172,1.0,0.6359712230215827,3408.357053387092
884.68,1,884.68,45,19.232173913043475,0.03884892086330935,0.14955312239560878,1.0,0.935251798561151,3900.949408869328
564.91,1,564.91,121,4.630409836065573,0.10446043165467625,0.09549673822455958,1.0,0.8258992805755396,2431.923989832352
816.0,1,816.0,265,3.0676691729323307,0.22877697841726619,0.13794292611432019,1.0,0.618705035971223,3048.399422209993
1150.39,1,1150.39,8,127.82111111111112,0.006906474820143885,0.19447078771158433,1.0,0.9884892086330935,5012.57605430692
1511.8100000000002,1,1511.8100000000002,459,3.28654347826087,0.3962589928057554,0.2555680087363853,1.0,0.339568345323741,3689.80765457334
5787.82,1,5787.82,21,263.08272727272725,0.0181294964028777,0.9784176796850301,1.0,0.9697841726618706,20809.718645596928
711.62,1,711.62,32,21.564242424242426,0.02762589928057554,0.12029772681553007,1.0,0.9539568345323741,3296.382190432494
748.0,1,748.0,290,2.5704467353951888,0.2503597122302158,0.12644768227146017,1.0,0.5827338129496402,1903.9563548269207
648.21,1,648.21,135,4.76625,0.11654676258992806,0.10957841193206311,1.0,0.8057553956834532,2543.3281095941174
1189.49,1,1189.49,126,9.366062992125984,0.10877697841726619,0.2010805529212288,1.0,0.818705035971223,4683.60595492707
1715.3000000000002,1,1715.3000000000002,24,68.61200000000001,0.020719424460431655,0.28996752593614394,1.0,0.9654676258992806,7073.638375667987
3893.68,1,3893.68,55,69.52999999999999,0.0474820143884892,0.6582176624421644,1.0,0.920863309352518,17890.9623721382
4168.23,1,4168.23,277,14.99363309352518,0.239136690647482,0.7046297094577118,1.0,0.6014388489208633,12345.742193328011
5336.98,1,5336.98,27,190.60642857142855,0.023309352517985608,0.9022042130068683,1.0,0.9611510791366906,19593.28469673208
1161.27,1,1161.27,216,5.35147465437788,0.18647482014388486,0.1963100267264419,1.0,0.6892086330935252,3262.483445847186
662.83,1,662.83,228,2.8944541484716155,0.19683453237410073,0.112049889358278,1.0,0.6719424460431654,2165.7137160727734
1806.93,1,1806.93,310,5.810064308681672,0.2676258992805755,0.30545736701439774,1.0,0.5539568345323741,5079.022649312572
4303.38,1,4303.38,238,18.005774058577405,0.20546762589928055,0.7274765065953961,1.0,0.6575539568345323,13372.46037791384
1744.88,1,1744.88,228,7.619563318777293,0.19683453237410073,0.294967957007788,1.0,0.6719424460431654,6615.5253187833105
821.0999999999999,1,821.0999999999999,66,12.255223880597013,0.05697841726618705,0.13880506940253468,1.0,0.9050359712230216,3673.4066950124115
1651.21,1,1651.21,133,12.322462686567164,0.11482014388489208,0.2791332586142483,1.0,0.8086330935251799,5222.036388400442
5238.72,1,5238.72,283,18.446197183098594,0.2443165467625899,0.8855935856539356,1.0,0.5928057553956835,15837.471492176008
3613.86,1,3613.86,183,19.64054347826087,0.15798561151079135,0.6109147340287955,1.0,0.7366906474820144,14704.435842014447
1010.31,1,1010.31,111,9.020624999999999,0.0958273381294964,0.17079058539529268,1.0,0.8402877697841726,3066.752273807551
1471.86,1,1471.86,106,13.755700934579437,0.09151079136690647,0.24881455297870503,1.0,0.8474820143884892,4551.695779806989
3284.4,1,3284.4,263,12.440909090909091,0.2270503597122302,0.5552202776101387,1.0,0.6215827338129496,9215.092382178365
1346.4,1,1346.4,225,5.957522123893805,0.19424460431654675,0.2276058280886283,1.0,0.6762589928057554,4685.740042873916
3235.61,1,3235.61,69,46.223,0.059568345323741,0.5469724401528867,1.0,0.9007194244604316,10580.300824756507
735.59,1,735.59,69,10.508428571428572,0.059568345323741,0.12434980027013823,1.0,0.9007194244604316,3319.8532724889865
1432.08,1,1432.08,330,4.326525679758308,0.2848920863309352,0.24208983533063191,1.0,0.525179856115108,4275.251104009399
2829.82,1,2829.82,64,43.535692307692315,0.05525179856115108,0.47837457252061955,1.0,0.9079136690647482,10804.660955791715
4592.72,1,4592.72,277,16.52057553956835,0.239136690647482,0.7763887691467655,1.0,0.6014388489208633,13219.267816096404
749.19,1,749.19,218,3.420958904109589,0.18820143884892085,0.12664884903871024,1.0,0.6863309352517986,2497.41390492465
1727.88,1,1727.88,162,10.600490797546014,0.13985611510791368,0.292094146047073,1.0,0.7669064748201438,6501.462881432761
890.46,1,890.46,260,3.4117241379310346,0.22446043165467625,0.1505302181222519,1.0,0.6258992805755396,3186.5196069185263
1428.0,1,1428.0,207,6.865384615384616,0.17870503597122303,0.2414001207000603,1.0,0.702158273381295,5355.022094913198
2452.76,1,2452.76,271,9.0175,0.2339568345323741,0.4146334454119608,1.0,0.6100719424460432,8144.321199464251
667.76,1,667.76,220,3.0215384615384617,0.1899280575539568,0.11288329453688535,1.0,0.6834532374100719,2611.9319499503663
1816.79,1,1816.79,243,7.445860655737705,0.2097841726618705,0.30712417737161246,1.0,0.6503597122302158,6758.075681306053
652.9699999999999,1,652.9699999999999,77,8.371410256410256,0.06647482014388488,0.11038307900106328,1.0,0.8892086330935252,2720.8680585762318
1692.01,1,1692.01,134,12.533407407407408,0.11568345323741007,0.28603040491996434,1.0,0.8071942446043165,5028.489213255399
1664.3000000000002,1,1664.3000000000002,331,5.012951807228917,0.2857553956834532,0.2813460930539989,1.0,0.5237410071942445,4071.4932547694625
939.93,1,939.93,118,7.898571428571428,0.10187050359712231,0.15889300801793255,1.0,0.8302158273381295,3044.8137716161405
448.63,1,448.63,128,3.477751937984496,0.11050359712230216,0.07583987125326895,1.0,0.8158273381294964,1735.8388218716418
624.75,1,624.75,464,1.3435483870967742,0.40057553956834535,0.10561255280627639,1.0,0.3323741007194244,1605.666019536227
1098.37,1,1098.37,180,6.068342541436463,0.1553956834532374,0.18567692617179637,1.0,0.7410071942446044,3675.2396722442218
719.61,1,719.61,277,2.588525179856115,0.239136690647482,0.12164841796706612,1.0,0.6014388489208633,2659.384674671781
2319.14,1,2319.14,349,6.626114285714285,0.3012949640287769,0.3920452912607408,1.0,0.49784172661870507,8046.664131435679
3436.89,1,3436.89,84,40.434,0.0725179856115108,0.5809983619277523,1.0,0.879136690647482,15030.86167193635
439.62,1,439.62,552,0.7949728752260398,0.476546762589928,0.07431675144409,1.0,0.20575539568345325,981.2216322738825
2066.35,1,2066.35,158,12.995911949685535,0.13640287769784173,0.3493117222749087,1.0,0.7726618705035971,7885.740473210299
4474.06,1,4474.06,112,39.593451327433634,0.09669064748201438,0.7563295686409748,1.0,0.8388489208633094,14951.199754813075
1284.18,1,1284.18,155,8.231923076923078,0.13381294964028775,0.2170876799724114,1.0,0.7769784172661871,3999.107463902585
2663.56,1,2663.56,295,8.998513513513513,0.25467625899280577,0.45026870132482677,1.0,0.5755395683453237,7334.325286631268
813.11,1,813.11,153,5.279935064935065,0.1320863309352518,0.13745437825099863,1.0,0.7798561151079136,2711.6337552134573
1780.24,1,1780.24,161,10.989135802469136,0.1389928057553957,0.3009454838060752,1.0,0.7683453237410072,6119.7589968141165
2418.59,1,2418.59,438,5.509316628701595,0.3781294964028777,0.40885708538092363,1.0,0.36978417266187047,7503.026070275934
2868.24,1,2868.24,154,18.504774193548386,0.13294964028776976,0.48486938529183543,1.0,0.7784172661870503,8650.728687664487
5246.88,1,5246.88,232,22.518798283261802,0.20028776978417268,0.8869730149150789,1.0,0.6661870503597123,19127.59771113399
1753.38,1,1753.38,183,9.529239130434783,0.15798561151079135,0.2964048624881455,1.0,0.7366906474820144,6166.783445009016
1431.91,1,1431.91,378,3.7781266490765173,0.32633093525179857,0.24206109722102478,1.0,0.45611510791366905,3816.340025805761
3065.78,1,3065.78,202,15.102364532019706,0.1743884892086331,0.5182630686553438,1.0,0.7093525179856115,10450.894358483365
1330.93,1,1330.93,377,3.520978835978836,0.3254676258992806,0.22499066011437766,1.0,0.45755395683453237,3569.330306318735
2031.67,1,2031.67,509,3.9836666666666667,0.4394244604316547,0.3434491479150501,1.0,0.26762589928057556,5348.754404264894
1304.92,1,1304.92,369,3.526810810810811,0.3185611510791367,0.2205937293444837,1.0,0.46906474820143884,3732.566348961523
1620.1,1,1620.1,205,7.8645631067961155,0.17697841726618704,0.2738741845561399,1.0,0.7050359712230216,4783.039742420627
883.49,1,883.49,135,6.49625,0.11654676258992806,0.14935195562835876,1.0,0.8057553956834532,2701.3811517429776
1186.6,1,1186.6,186,6.345454545454545,0.16057553956834533,0.20059200505790725,1.0,0.7323741007194244,4188.061642591695
3397.79,1,3397.79,286,11.838989547038327,0.24690647482014388,0.5743885967181078,1.0,0.5884892086330935,12532.277569297938
684.59,1,684.59,235,2.900805084745763,0.20287769784172663,0.1157283673879932,1.0,0.6618705035971223,2133.3763930933037
1403.01,1,1403.01,286,4.888536585365854,0.24690647482014388,0.23717561858780928,1.0,0.5884892086330935,4872.75606837363
1105.51,1,1105.51,174,6.3172,0.15021582733812947,0.1868839267752967,1.0,0.7496402877697842,4114.00159405047
2569.38,1,2569.38,225,11.368938053097345,0.19424460431654675,0.4343477886024657,1.0,0.6762589928057554,10100.839745696341
857.82,1,857.82,68,12.43217391304348,0.05870503597122302,0.1450125010776791,1.0,0.902158273381295,3682.4170172490635
3228.3,1,3228.3,352,9.145325779036828,0.3038848920863309,0.5457367014397793,1.0,0.4935251798561151,9900.007003283841
982.6,1,982.6,377,2.5994708994708993,0.3254676258992806,0.16610627352932722,1.0,0.45755395683453237,3044.3033597043764
1089.6999999999998,1,1089.6999999999998,437,2.4878995433789948,0.3772661870503597,0.18421128258183173,1.0,0.3712230215827338,3464.665624405987
2102.56,1,2102.56,45,45.70782608695652,0.03884892086330935,0.3554329396212317,1.0,0.935251798561151,7810.880955562459
1386.35,1,1386.35,56,24.3219298245614,0.04834532374100719,0.23435928384630855,1.0,0.9194244604316547,4953.269588698186
1008.27,1,1008.27,341,2.948157894736842,0.2943884892086331,0.17044572808000688,1.0,0.5093525179856115,2448.0979284839204
3516.96,1,3516.96,20,167.4742857142857,0.017266187050359712,0.59453401155272,1.0,0.9712230215827338,15676.532811818272
1041.76,1,1041.76,191,5.425833333333333,0.16489208633093524,0.17610713567261543,1.0,0.7251798561151079,4027.190372015193
1574.1999999999998,1,1574.1999999999998,15,98.38749999999999,0.012949640287769784,0.2661148949622093,1.0,0.9784172661870504,5243.331701629618
935.17,1,935.17,278,3.351863799283154,0.24,0.15808834094893234,1.0,0.6,3084.5436379057496
1307.98,1,1307.98,454,2.874681318681319,0.39194244604316547,0.2211110153174124,1.0,0.34676258992805753,3472.3189635084345
3333.8700000000003,1,3333.8700000000003,82,40.167108433734946,0.07079136690647482,0.5635830675058194,1.0,0.8820143884892087,10634.887948726804
1430.38,1,1430.38,219,6.501727272727273,0.18906474820143884,0.24180245423456045,1.0,0.6848920863309352,5746.621244903219
1507.73,1,1507.73,274,5.482654545454546,0.23654676258992807,0.2548782941058137,1.0,0.6057553956834532,4289.503756353519
766.5300000000001,1,766.5300000000001,326,2.3441284403669727,0.2814388489208633,0.12958013621863954,1.0,0.5309352517985612,1940.7323454307525
3216.06,1,3216.06,19,160.803,0.016402877697841725,0.5436675575480644,1.0,0.9726618705035971,13169.782385741546
4403.17,1,4403.17,4,880.634,0.0034532374100719426,0.7443457769347932,1.0,0.9942446043165467,19239.986282863967
1231.3100000000002,1,1231.3100000000002,273,4.4938321167883215,0.23568345323741008,0.20815012788458775,1.0,0.6071942446043166,3217.690231343872
1511.64,1,1511.64,294,5.124203389830509,0.2538129496402878,0.25553927062677817,1.0,0.576978417266187,5070.331198641988
595.0,1,595.0,405,1.4655172413793103,0.3496402877697842,0.10058338362502513,1.0,0.41726618705035967,1708.3314661274808
3631.2,1,3631.2,16,213.6,0.01381294964028777,0.6138460212087248,1.0,0.9769784172661871,12079.141855438276
370.09,1,370.09,344,1.0727246376811594,0.29697841726618707,0.06256286461476562,1.0,0.5050359712230216,968.0744889249574
577.83,1,577.83,214,2.6875813953488374,0.18474820143884893,0.09768083455470299,1.0,0.6920863309352518,2008.6453453174627
958.29,1,958.29,55,17.112321428571427,0.0474820143884892,0.16199672385550476,1.0,0.920863309352518,3381.605384173378
1561.28,1,1561.28,574,2.7152695652173913,0.4955395683453237,0.2639307986320659,1.0,0.17410071942446048,4308.981182107904
642.26,1,642.26,166,3.845868263473054,0.1433093525179856,0.10857257809581285,1.0,0.7611510791366907,2550.6597503781686
786.93,1,786.93,170,4.601929824561403,0.14676258992805755,0.13302870937149752,1.0,0.7553956834532374,3297.1365997382354
624.75,1,624.75,423,1.4734669811320755,0.3651798561151079,0.10561255280627639,1.0,0.3913669064748202,1571.3868061759313
2645.71,1,2645.71,183,14.378858695652173,0.15798561151079135,0.44725119981607603,1.0,0.7366906474820144,10916.180958415693
539.75,1,539.75,262,2.052281368821293,0.2261870503597122,0.09124349800270137,1.0,0.623021582733813,1703.8590697164345
1816.79,1,1816.79,375,4.83188829787234,0.3237410071942446,0.30712417737161246,1.0,0.460431654676259,4982.93283708794
1751.0,1,1751.0,145,11.993150684931507,0.1251798561151079,0.29600252895364537,1.0,0.7913669064748201,5145.037947678337
1617.21,1,1617.21,24,64.6884,0.020719424460431655,0.27338563669281835,1.0,0.9654676258992806,5219.892855985996
2453.27,1,2453.27,113,21.519912280701753,0.09755395683453237,0.4147196597407822,1.0,0.837410071942446,9707.743642705002
2082.84,1,2082.84,84,24.504,0.0725179856115108,0.3520993189068023,1.0,0.879136690647482,7696.151380440477
1620.78,1,1620.78,132,12.186315789473683,0.1139568345323741,0.27398913699456845,1.0,0.8100719424460432,5225.607787138848
2103.75,1,2103.75,42,48.92441860465116,0.0362589928057554,0.3556341063884817,1.0,0.939568345323741,8532.766345949864
863.94,1,863.94,412,2.0918644067796612,0.3556834532374101,0.1460470730235365,1.0,0.4071942446043165,2191.0962755016044
1159.74,1,1159.74,169,6.822,0.14589928057553955,0.19605138373997757,1.0,0.7568345323741007,4201.480537101044
3573.74,1,3573.74,103,34.362884615384615,0.08892086330935252,0.6041325401615081,1.0,0.8517985611510791,12490.305248918272
1799.79,1,1799.79,66,26.862537313432835,0.05697841726618705,0.3042503664108975,1.0,0.9050359712230216,7744.811057266417
2263.04,1,2263.04,259,8.704,0.22359712230215825,0.3825617150903813,1.0,0.6273381294964029,8310.292787404118
992.12,1,992.12,0,992.12,0.0,0.16771560766732763,1.0,1.0,3932.526203176315
733.89,1,733.89,70,10.336478873239436,0.06043165467625899,0.12406241917406671,1.0,0.8992805755395683,2621.3758615457086
1282.99,1,1282.99,9,128.299,0.00776978417266187,0.21688651320516134,1.0,0.9870503597122302,4818.423205142945
357.68,1,357.68,167,2.129047619047619,0.1441726618705036,0.060464982613443685,1.0,0.7597122302158273,1412.7645113031977
3543.14,1,3543.14,25,136.27461538461537,0.021582733812949638,0.598959680432221,1.0,0.9640287769784173,12961.122174282082
1259.1899999999998,1,1259.1899999999998,313,4.010159235668789,0.2702158273381295,0.2128631778601603,1.0,0.5496402877697841,3448.415118482674
1049.75,1,1049.75,180,5.799723756906077,0.1553956834532374,0.17745782682415148,1.0,0.7410071942446044,3048.01832532853
333.88,1,333.88,118,2.8057142857142856,0.10187050359712231,0.056441647268442675,1.0,0.8302158273381295,1205.862587606938
833.0,1,833.0,422,1.9692671394799053,0.36431654676258995,0.1408167370750352,1.0,0.3928057553956834,2303.8300145858084
3260.43,1,3260.43,149,21.7362,0.12863309352517985,0.5511682041555306,1.0,0.7856115107913669,13231.501269000008
1296.93,1,1296.93,171,7.540290697674419,0.14762589928057554,0.21924303819294766,1.0,0.7539568345323742,4042.2265945867134
1639.3100000000002,1,1639.3100000000002,89,18.21455555555556,0.0768345323741007,0.2771215909417479,1.0,0.8719424460431655,5845.226853632675
554.71,1,554.71,21,25.21409090909091,0.0181294964028777,0.09377245164813058,1.0,0.9697841726618706,2454.903796512615
3186.31,1,3186.31,217,14.616100917431194,0.18733812949640286,0.5386383883668131,1.0,0.6877697841726619,12147.810984316779
2947.46,1,2947.46,91,32.037608695652175,0.07856115107913669,0.49826134436876734,1.0,0.8690647482014389,10509.445691906405
1432.08,1,1432.08,85,16.652093023255812,0.07338129496402877,0.24208983533063191,1.0,0.8776978417266187,5290.0942069700695
1492.6,1,1492.6,321,4.635403726708074,0.2771223021582734,0.2523206023507773,1.0,0.5381294964028778,4230.329269189839
1340.79,1,1340.79,117,11.362627118644067,0.10100719424460432,0.22665747047159235,1.0,0.8316546762589928,5761.565404512013
1879.35,1,1879.35,109,17.084999999999997,0.09410071942446042,0.31769980170704365,1.0,0.8431654676258993,5871.105979198375
1166.03,1,1166.03,315,3.6899683544303796,0.2719424460431655,0.1971146937954421,1.0,0.5467625899280575,4232.981672149737
1185.41,1,1185.41,335,3.5280059523809526,0.2892086330935252,0.20039083829065724,1.0,0.5179856115107914,3863.555278108767
1430.21,1,1430.21,127,11.173515625,0.10964028776978417,0.24177371612495327,1.0,0.8172661870503597,5263.791192089825
1464.5500000000002,1,1464.5500000000002,333,4.3848802395209585,0.2874820143884892,0.2475788142655976,1.0,0.520863309352518,3622.003895985996
2589.95,1,2589.95,562,4.600266429840142,0.4851798561151079,0.4378250998649308,1.0,0.19136690647482013,6110.921502853284
1277.89,1,1277.89,339,3.7585,0.2926618705035971,0.21602436991694685,1.0,0.5122302158273382,3722.3089777530254
930.41,1,930.41,99,9.3041,0.08546762589928057,0.15728367387993217,1.0,0.8575539568345324,2988.1647159148865
1420.52,1,1420.52,342,4.141457725947522,0.2952517985611511,0.2401356438773457,1.0,0.5079136690647482,4552.069240314316
813.79,1,813.79,229,3.5382173913043475,0.1976978417266187,0.13756933068942723,1.0,0.6705035971223021,3231.2790253920025
510.0,1,510.0,415,1.2259615384615385,0.358273381294964,0.08621432882145011,1.0,0.40287769784172667,1466.530516606429
1704.25,1,1704.25,269,6.312037037037038,0.23223021582733813,0.28809954881167915,1.0,0.6129496402877698,5970.001821256433
293.93,1,293.93,110,2.648018018018018,0.0949640287769784,0.04968819151076242,1.0,0.841726618705036,895.7858315385251
1228.59,1,1228.59,419,2.925214285714286,0.361726618705036,0.20769031813087332,1.0,0.3971223021582734,3319.9219235147834
2737.34,1,2737.34,183,14.876847826086957,0.15798561151079135,0.46274104089432994,1.0,0.7366906474820144,8048.78691463215
1259.1899999999998,1,1259.1899999999998,236,5.313037974683543,0.20374100719424462,0.2128631778601603,1.0,0.660431654676259,4370.264600776055
1133.39,1,1133.39,277,4.076942446043166,0.239136690647482,0.1915969767508693,1.0,0.6014388489208633,4266.804862665961
4210.56,1,4210.56,66,62.84417910447762,0.05697841726618705,0.7117854987498922,1.0,0.9050359712230216,17080.66659037488
972.57,1,972.57,380,2.5526771653543308,0.32805755395683456,0.16441072506250537,1.0,0.4532374100719424,2348.241386021466
827.73,1,827.73,158,5.205849056603774,0.13640287769784173,0.13992585567721355,1.0,0.7726618705035971,2763.973894531265
2147.78,1,2147.78,82,25.87686746987952,0.07079136690647482,0.3630772767767336,1.0,0.8820143884892087,8248.13702603612
402.56,1,402.56,181,2.211868131868132,0.1562589928057554,0.06805184354973129,1.0,0.7395683453237409,1346.335879136211
2328.66,1,2328.66,368,6.310731707317073,0.3176978417266187,0.3936546253987412,1.0,0.47050359712230216,7762.604336788078
2991.83,1,2991.83,113,26.244122807017543,0.09755395683453237,0.5057619909762335,1.0,0.837410071942446,12378.289384899497
1876.29,1,1876.29,155,12.0275,0.13381294964028775,0.317182515734115,1.0,0.7769784172661871,6966.540713112172
4007.07,1,4007.07,566,7.067142857142857,0.4886330935251798,0.6773859815501336,1.0,0.18561151079136695,9020.71297109548
350.54,1,350.54,487,0.7183196721311477,0.420431654676259,0.05925798200994338,1.0,0.2992805755395683,821.7540236551919
1498.04,1,1498.04,23,62.41833333333333,0.019856115107913668,0.2532402218582061,1.0,0.9669064748201439,4963.974651301004
1414.91,1,1414.91,362,3.8978236914600553,0.3125179856115108,0.23918728626030977,1.0,0.479136690647482,3942.74922960522
894.7099999999999,1,894.7099999999999,57,15.426034482758618,0.04920863309352518,0.15124867086243063,1.0,0.9179856115107914,3312.8822031274067
1239.3000000000002,1,1239.3000000000002,528,2.342722117202269,0.4558273381294964,0.2095008190361238,1.0,0.24028776978417266,3290.381601878831
3678.8,1,3678.8,26,136.25185185185185,0.022446043165467625,0.6218926918987269,1.0,0.962589928057554,15353.47974130388
4816.78,1,4816.78,454,10.58632967032967,0.39194244604316547,0.8142655976089891,1.0,0.34676258992805753,10743.13108930083
380.12,1,380.12,37,10.003157894736841,0.031942446043165464,0.06425841308158749,1.0,0.9467625899280575,1418.0000215691844
1682.49,1,1682.49,82,20.270963855421687,0.07079136690647482,0.28442107078196394,1.0,0.8820143884892087,5526.830541820245
974.1,1,974.1,290,3.3474226804123712,0.2503597122302158,0.16466936804896973,1.0,0.5827338129496402,2660.19727409958
2305.03,1,2305.03,190,12.06821989528796,0.16402877697841728,0.3896600281633474,1.0,0.7266187050359711,9001.92176005826
2988.94,1,2988.94,281,10.599078014184396,0.24258992805755394,0.505273443112912,1.0,0.59568345323741,7790.971779277982
2977.72,1,2977.72,44,66.17155555555556,0.03798561151079136,0.50337672787884,1.0,0.9366906474820144,11160.992078191979
935.0,1,935.0,266,3.50187265917603,0.22964028776978415,0.15805960283932521,1.0,0.6172661870503597,2622.9087194144054
1220.43,1,1220.43,287,4.237604166666666,0.24776978417266185,0.20631088886973015,1.0,0.5870503597122303,4461.542602081025
2687.19,1,2687.19,31,83.9746875,0.026762589928057554,0.4542632985602207,1.0,0.9553956834532374,10748.815855013512
2330.36,1,2330.36,321,7.237142857142857,0.2771223021582734,0.39394200649481276,1.0,0.5381294964028778,6398.520485976939
1671.9499999999998,1,1671.9499999999998,204,8.155853658536584,0.17611510791366905,0.2826393079863206,1.0,0.7064748201438849,5711.821464281436
589.56,1,589.56,453,1.298590308370044,0.3910791366906475,0.09966376411759632,1.0,0.34820143884892085,1736.8880196124255
1914.71,1,1914.71,71,26.593194444444443,0.061294964028776974,0.3236773285053309,1.0,0.8978417266187051,8599.406500419997
770.27,1,770.27,180,4.255635359116022,0.1553956834532374,0.13021237462999682,1.0,0.7410071942446044,2382.175495671993
2266.78,1,2266.78,277,8.153884892086332,0.239136690647482,0.3831939535017386,1.0,0.6014388489208633,8381.724820370242
2283.78,1,2283.78,34,65.25085714285714,0.02935251798561151,0.38606776446245367,1.0,0.9510791366906475,10459.821177094967
2447.66,1,2447.66,54,44.502909090909085,0.046618705035971215,0.41377130212374624,1.0,0.9223021582733812,10977.738469984713
2694.84,1,2694.84,316,8.501072555205047,0.27280575539568347,0.45555651349254245,1.0,0.5453237410071943,8779.936123543868
3123.41,1,3123.41,251,12.394484126984127,0.2166906474820144,0.5280052878121676,1.0,0.6388489208633094,10769.214688201611
1088.0,1,1088.0,326,3.327217125382263,0.2814388489208633,0.18392390148576024,1.0,0.5309352517985612,3202.340755929617
3671.66,1,3671.66,126,28.91070866141732,0.10877697841726619,0.6206856912952265,1.0,0.818705035971223,14703.67617794988
1017.28,1,1017.28,185,5.469247311827957,0.15971223021582734,0.17196884788918582,1.0,0.7338129496402878,3571.7029164668584
1021.7,1,1021.7,297,3.428523489932886,0.2564028776978417,0.17271603873897173,1.0,0.5726618705035971,3441.6616469291803
3246.66,1,3246.66,321,10.0827950310559,0.2771223021582734,0.5488404172773514,1.0,0.5381294964028778,9701.754429512866
3618.96,1,3618.96,135,26.61,0.11654676258992806,0.61177687731701,1.0,0.8057553956834532,14280.16856012606
2054.28,1,2054.28,138,14.778992805755397,0.119136690647482,0.3472713164928011,1.0,0.8014388489208633,8361.926557904128
1815.77,1,1815.77,557,3.254068100358423,0.4808633093525179,0.3069517487139696,1.0,0.19856115107913674,3737.0509235750933
2330.36,1,2330.36,262,8.860684410646389,0.2261870503597122,0.39394200649481276,1.0,0.623021582733813,8571.821112816931
3297.83,1,3297.83,413,7.965772946859903,0.35654676258992807,0.5574905882691036,1.0,0.4057553956834532,9421.33455064293
1247.12,1,1247.12,278,4.469964157706093,0.24,0.21082277207805267,1.0,0.6,4540.978878137088
1954.83,1,1954.83,350,5.569316239316239,0.3021582733812949,0.3304595223726183,1.0,0.49640287769784175,5689.660748421145
2411.11,1,2411.11,50,47.27666666666667,0.043165467625899276,0.407592608558209,1.0,0.9280575539568345,8847.668406692297
2489.48,1,2489.48,309,8.03058064516129,0.2667625899280575,0.42084087708710516,1.0,0.5553956834532374,9029.987003361519
1003.0,1,1003.0,469,2.1340425531914895,0.40489208633093526,0.16955484668218523,1.0,0.3251798561151079,2393.7230228469803
5559.85,1,5559.85,452,12.273399558498896,0.3902158273381295,0.9398798747018421,1.0,0.3496402877697842,17073.914791532832
1345.38,1,1345.38,62,21.355238095238096,0.05352517985611511,0.22743339943098542,1.0,0.9107913669064748,5108.6178094217075
1369.52,1,1369.52,559,2.4455714285714283,0.4825899280575539,0.2315142109952007,1.0,0.1956834532374101,3293.489975356786
2415.7,1,2415.7,191,12.581770833333332,0.16489208633093524,0.408368537517602,1.0,0.7251798561151079,7696.464605796123
2121.94,1,2121.94,33,62.410000000000004,0.028489208633093524,0.3587090841164468,1.0,0.9525179856115108,8528.35046200324
4418.98,1,4418.98,295,14.928986486486485,0.25467625899280577,0.747018421128258,1.0,0.5755395683453237,12951.013111334805
5394.27,1,5394.27,339,15.8655,0.2926618705035971,0.9118889559444779,1.0,0.5122302158273382,13308.073305487824
1524.9,1,1524.9,127,11.91328125,0.10964028776978417,0.25778084317613587,1.0,0.8172661870503597,5036.837709772404
1148.86,1,1148.86,0,1148.86,0.0,0.19421214472511994,1.0,1.0,3688.0778044929534
1743.01,1,1743.01,335,5.187529761904762,0.2892086330935252,0.29465183780210935,1.0,0.5179856115107914,6304.257608223666
1485.63,1,1485.63,33,43.695,0.028489208633093524,0.2511423398568842,1.0,0.9525179856115108,6882.2401244079
681.5300000000001,1,681.5300000000001,349,1.9472285714285718,0.3012949640287769,0.11521108141506452,1.0,0.49784172661870507,1956.0257469601595
3655.17,1,3655.17,387,9.420541237113403,0.33410071942446046,0.617898094663333,1.0,0.44316546762589926,11513.758012712073
718.93,1,718.93,426,1.6836768149882904,0.3677697841726619,0.1215334655286375,1.0,0.38705035971223023,1871.3754759255473
761.43,1,761.43,271,2.799375,0.2339568345323741,0.12871799293042502,1.0,0.6100719424460432,2619.7164519704997
589.56,1,589.56,476,1.2359748427672956,0.4109352517985611,0.09966376411759632,1.0,0.31510791366906477,1740.1185303791228
1328.04,1,1328.04,22,57.74086956521739,0.01899280575539568,0.2245021122510561,1.0,0.9683453237410072,6162.354075693907
632.91,1,632.91,132,4.758721804511278,0.1139568345323741,0.10699198206741958,1.0,0.8100719424460432,2199.770804255636
